OptionName|FinancialReport|X-Day|Premium|PoW_Simulation_Mean_Earnings|100k_Invested_Loss_Mean|1_2_3_ProbOfWorthless_Weighted|ProbWorthless_Bayesian_IsoCal|1_ProbOfWorthless_Original|2_ProbOfWorthless_Calibrated|3_ProbOfWorthless_Historical_IV|Lower_Bound_at_Accuracy|LossAtBadDecline|LossAtWorstDecline|PoW_Stats_MedianLossPct|PoW_Stats_WorstLossPct|PoW_Stats_MedianLoss|PoW_Stats_WorstLoss|PoW_Stats_MedianProbOfWorthless|PoW_Stats_MinProbOfWorthless|PoW_Stats_MaxProbOfWorthless|LossAt100DayWorstDecline|LossAt_2008_100DayWorstDecline|Mean_Accuracy|Lower_Bound_HistMedianIV_at_Accuracy|Lower_Bound|Lower_Bound_HistMedianIV|Bid_Ask_Mid_Price|Option_Price_Min|NumberOfContractsBasedOnLimit|Bid|ProfitLossPctLeastBad|Loss_Least_Bad|IV_AllMedianIV_Maximum100DaysToExp_Ratio|StockPrice|DaysToExpiry|AskBidSpread|Underlying_Value|StrikePrice|StockPrice_After_2008_100DayWorstDecline|LossAt50DayWorstDecline|LossAt_2008_50DayWorstDecline|ProfitLossPctBad|ProfitLossPctWorst|ProfitLossPct100DayWorst|ImpliedVolatility|TodayStockMedianIV_Maximum100DaysToExp|AllMedianIV_Maximum100DaysToExp|ExpiryDate_Lower_Bound_Minus_Pct_Based_on_Accuracy|StrikeBelowLowerAtAcc|StockName|Country|SampleSize|Confidence|ExpiryDate|Ask|WorstHistoricalDecline|BadHistoricalDecline|ImpliedVolatilityUntilExpiry|StockPrice_After_100DayWorstDecline|StockPrice_After_50DayWorstDecline|StockPrice_After_2008_50DayWorstDecline|100DayMaxPrice|100DayMaxPriceDate|50DayMaxPrice|50DayMaxPriceDate|Historical100DaysWorstDecline|Historical50DaysWorstDecline|2008_100DaysWorstDecline|2008_50DaysWorstDecline|IV_2sigma_Decline|BreakevenDecline|CVaR10pct_Decline
SAND6O27Y345|||2280|493.3519815259744|-2840.2094940236743|0.6563189741658512|0.6949152542372882|0.5031365792975361|0.656|0.695|341.3|-15161|-23530|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-33120|-54180|0.8175973079797366|343.4|324.3|334.8|8.1|5.3|3.0|7.45|0.15|-15161|1.977651359732133|345.6|6|1.17|103500|345.0|156.8|-28829|-39779|0.15|0.097|0.069|0.3997750305881881|0.3830617309739125|0.2021463634734569|0.8||Sandvik|SE|118.0|HIGH|2026-03-27|8.75|-0.2506843967483136|-0.1699590698763821|0.0616866264509551|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1234|-0.0252|-0.2228808934145961
SAND6O325|||16|-234.6263278542868|-3564.376112204097|0.9140803664507516|0.9473684210526316|0.9144688042960502|0.914||343.3|-2905|-12562|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-29383|-50443|0.7727272727272727|344.9|330.3|341.2|0.555|1.57|3.0|0.06|0.006|-2905|3.47587830662891|345.6|1|17.5|97500|325.0|156.8|-25093|-36043|0.006|0.001|0.001|0.7026361595613116|0.3830617309739125|0.2021463634734569|0.85||Sandvik|SE|95.0|MEDIUM|2026-03-20|1.05|-0.1809324373672811|-0.0877854779638439|0.0442619176276364|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0885|-0.0612|-0.1377320860957141
SAND6O328|||26|-186.00363995470988|-2182.371249528228|0.9030029010341007|0.935483870967742|0.9030169226989208|0.903||343.5|-3796|-13453|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-30274|-51334|0.7727272727272727|344.9|331.9|341.2|0.585|1.25|3.0|0.02|0.007|-3796|3.118863179780686|345.6|1|57.5|98400|328.0|156.8|-25984|-36934|0.007|0.002|0.001|0.6304668499639282|0.3830617309739125|0.2021463634734569|0.85||Sandvik|SE|124.0|HIGH|2026-03-20|1.15|-0.1809324373672811|-0.0877854779638439|0.0397156784494006|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0794|-0.0526|-0.1377320860957141
SAND6O330|||52|-317.3119056335935|-3032.932546946612|0.8869379953032128|0.9121621621621622|0.8866383059354079|0.887||343.6|-4369|-14026|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-30847|-51907|0.7727272727272727|344.9|332.6|341.2|0.6749999999999999|1.8|3.0|0.15|0.012|-4369|2.961436191455636|345.6|1|8.0|99000|330.0|156.8|-26557|-37507|0.012|0.004|0.002|0.598643556761441|0.3830617309739125|0.2021463634734569|0.85|Y|Sandvik|SE|148.0|HIGH|2026-03-20|1.2|-0.1809324373672811|-0.0877854779638439|0.0377109994086179|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0754|-0.0471|-0.1377320860957141
SAND6O332|||110|-340.9551291236926|-2896.3675274912844|0.859001617139127|0.8719512195121951|0.8590094333115746|0.859||343.7|-4912|-14569|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-31390|-52450|0.7727272727272727|344.9|332.9|341.2|0.865|2.0|3.0|0.38|0.022|-4912|2.888901479196661|345.6|1|3.55|99600|332.0|156.8|-27100|-38050|0.022|0.008|0.004|0.5839809284526957|0.3830617309739125|0.2021463634734569|0.85|Y|Sandvik|SE|164.0|HIGH|2026-03-20|1.35|-0.1809324373672811|-0.0877854779638439|0.0367873406450103|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0736|-0.0419|-0.1377320860957141
SAND6O334|||165|-329.71183931796423|-2661.9247961026526|0.8300381029048743|0.906832298136646|0.8302222669450998|0.83||343.8|-5456|-15114|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-31934|-52994|0.7727272727272727|344.9|333.4|341.2|1.05|2.35|3.0|0.55|0.03|-5456|2.765224187947956|345.6|1|2.82|100200|334.0|156.8|-27644|-38594|0.03|0.011|0.005|0.5589800137825224|0.3830617309739125|0.2021463634734569|0.85|Y|Sandvik|SE|161.0|HIGH|2026-03-20|1.55|-0.1809324373672811|-0.0877854779638439|0.0352124310553336|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0704|-0.0366|-0.1377320860957141
SAND6O335|||202|-325.7781624828881|-2661.9247961026526|0.812042719347524|0.906832298136646|0.8122491961938891|0.812||343.8|-5719|-15376|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-32197|-53257|0.7727272727272727|344.9|333.6|341.2|1.1749999999999998|2.42|3.0|0.7|0.035|-5719|2.716977856767596|345.6|1|2.36|100500|335.0|156.8|-27907|-38857|0.035|0.013|0.006|0.5492271933834765|0.3830617309739125|0.2021463634734569|0.85|Y|Sandvik|SE|161.0|HIGH|2026-03-20|1.65|-0.1809324373672811|-0.0877854779638439|0.0345980611182537|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0692|-0.0341|-0.1377320860957141
SAND6O336|||255|-412.4554646953596|-2813.6150446790766|0.7899913404442634|0.85|0.7899494859248694|0.79||343.8|-5966|-15624|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-32445|-53505|0.7727272727272727|344.9|333.7|341.2|1.35|3.05|3.0|0.85|0.043|-5966|2.697002485102259|345.6|1|2.18|100800|336.0|156.8|-28154|-39104|0.043|0.016|0.008|0.5451892446422979|0.3830617309739125|0.2021463634734569|0.85|Y|Sandvik|SE|180.0|HIGH|2026-03-20|1.85|-0.1809324373672811|-0.0877854779638439|0.0343436942569208|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0687|-0.0317|-0.1377320860957141
SAND6O338|||382|-337.5884404175647|-2414.361095381112|0.7399201196647978|0.8950276243093923|0.7395340313779859|0.74||343.8|-6439|-16096|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-32917|-53977|0.7727272727272727|344.9|333.9|341.2|1.775|3.57|3.0|1.25|0.059|-6439|2.6632210287111766|345.6|1|1.84|101400|338.0|156.8|-28627|-39577|0.059|0.024|0.012|0.5383604460800034|0.3830617309739125|0.2021463634734569|0.85|Y|Sandvik|SE|181.0|HIGH|2026-03-20|2.3|-0.1809324373672811|-0.0877854779638439|0.0339135203819401|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0678|-0.0271|-0.1377320860957141
SAND6O340|||510|-300.6993831311036|-2033.8588073769104|0.6870124015403386|0.8313953488372093|0.6870723423186409|0.687||343.9|-6911|-16569|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-33390|-54450|0.7727272727272727|344.9|334.3|341.2|2.2|3.62|3.0|1.65|0.074|-6911|2.5628831183847027|345.6|1|1.67|102000|340.0|156.8|-29100|-40050|0.074|0.031|0.015|0.5180775023889809|0.3830617309739125|0.2021463634734569|0.85|Y|Sandvik|SE|172.0|HIGH|2026-03-20|2.75|-0.1809324373672811|-0.0877854779638439|0.0326358150280646|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0653|-0.0226|-0.1377320860957141
SAND6O342|||705|-246.63605670065584|-1829.539236389908|0.6220311306174552|0.676923076923077|0.6221815952684883|0.622||343.9|-7316|-16974|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-33795|-54855|0.7727272727272727|344.9|334.4|341.2|2.85|4.41|3.0|2.25|0.096|-7316|2.537821050230928|345.6|1|1.53|102600|342.0|156.8|-29504|-40454|0.096|0.042|0.021|0.5130112964505714|0.3830617309739125|0.2021463634734569|0.85|Y|Sandvik|SE|195.0|HIGH|2026-03-20|3.45|-0.1809324373672811|-0.0877854779638439|0.0323166740517867|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0646|-0.0187|-0.1377320860957141
SAND6O344|||900|-295.94322903669433|-1650.5555702736378|0.5549487784331474|0.7688172043010753|0.5547012075266926|0.555||344.0|-7721|-17379|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-34200|-55260|0.7727272727272727|344.9|334.9|341.2|3.5|4.78|3.0|2.9|0.117|-7721|2.436389972083004|345.6|1|1.41|103200|344.0|156.8|-29909|-40859|0.117|0.052|0.026|0.4925073728597765|0.3830617309739125|0.2021463634734569|0.85|Y|Sandvik|SE|186.0|HIGH|2026-03-20|4.1|-0.1809324373672811|-0.0877854779638439|0.031025048272684|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0621|-0.0148|-0.1377320860957141
SAND6O345|||1035|-479.1894994946721|-2031.126023554656|0.5179384434479154|0.6384615384615384|0.5176409201128396|0.518||344.0|-7886|-17544|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-34365|-55425|0.7727272727272727|344.9|334.9|341.2|3.95|6.97|3.0|3.35|0.131|-7886|2.428376269980096|345.6|1|1.36|103500|345.0|156.8|-30075|-41025|0.131|0.059|0.03|0.490887432121714|0.3830617309739125|0.2021463634734569|0.85||Sandvik|SE|130.0|HIGH|2026-03-20|4.55|-0.1809324373672811|-0.0877854779638439|0.0309230015981227|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.0618|-0.0132|-0.1377320860957141
SAND6P01Y305|||195|-209.03240741835188|-4007.324074183519|0.8972598501140103|0.921875|0.9082218594544348|0.901|0.89|339.3|-9252|-21645|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-23205|-44265|0.7892345911562103|343.0|314.0|332.4|1.15|2.03|3.0|0.55|0.021|-9252|2.3965335404383565|345.6|9|3.18|91500|305.0|156.8|-18914|-29864|0.021|0.009|0.008|0.4844505401417826|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|128.0|HIGH|2026-04-01|1.75|-0.328125|-0.2086017126092981|0.0915525465518621|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1831|-0.1208|-0.271999476565748
SAND6P01Y310|||300|7.753828034302961|-2861.304767330273|0.8792293163947273|0.92|0.883921611214818|0.895|0.859|339.5|-10647|-23040|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-24600|-45660|0.7892345911562103|343.0|315.0|332.4|1.5|1.6|3.0|0.9|0.028|-10647|2.317177203099458|345.6|9|2.33|93000|310.0|156.8|-20309|-31259|0.028|0.013|0.012|0.4684089451301514|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|125.0|HIGH|2026-04-01|2.1|-0.328125|-0.2086017126092981|0.0885209700494628|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.177|-0.1073|-0.271999476565748
SAND6P01Y315|||443|-285.25700454618493|-4397.174222878612|0.8478203803832758|0.8319327731092437|0.8529004071022118|0.864|0.827|339.7|-12005|-24397|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-25957|-47017|0.7892345911562103|343.0|315.9|332.4|1.975|2.98|3.0|1.45|0.037|-12005|2.246027733426512|345.6|9|1.72|94500|315.0|156.8|-21667|-32617|0.037|0.018|0.017|0.4540263385727004|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|119.0|HIGH|2026-04-01|2.5|-0.328125|-0.2086017126092981|0.0858029128954698|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1716|-0.0943|-0.271999476565748
SAND6P01Y320|||622|-425.9360397901829|-4668.515048466252|0.8155753311197728|0.8536585365853658|0.8154907560110987|0.826|0.803|339.9|-13325|-25717|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-27277|-48337|0.7892345911562103|343.0|316.9|332.4|2.575|3.94|3.0|2.05|0.047|-13325|2.170830484405533|345.6|9|1.51|96000|320.0|156.8|-22987|-33937|0.047|0.024|0.023|0.4388254881399016|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|123.0|HIGH|2026-04-01|3.1|-0.328125|-0.2086017126092981|0.0829302221839073|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1659|-0.0815|-0.271999476565748
SAND6P01Y325|||848|-262.62163729037377|-4447.472475541661|0.7940388823150619|0.8214285714285714|0.7708823427647751|0.827|0.76|340.1|-14600|-26992|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-28552|-49612|0.7892345911562103|343.0|318.0|332.4|3.325|4.09|3.0|2.85|0.058|-14600|2.090667325306717|345.6|9|1.33|97500|325.0|156.8|-24262|-35212|0.058|0.031|0.03|0.4226207970435316|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|112.0|HIGH|2026-04-01|3.8|-0.328125|-0.2086017126092981|0.079867823418649|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1597|-0.0692|-0.271999476565748
SAND6P01Y328|||1042|92.07077008253754|-3376.455183107626|0.763719428587852|0.8189655172413793|0.7370743811138777|0.793|0.735|340.1|-15305|-27697|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-29257|-50317|0.7892345911562103|343.0|318.3|332.4|3.975|3.69|3.0|3.5|0.068|-15305|2.068285833629754|345.6|9|1.27|98400|328.0|156.8|-24967|-35917|0.068|0.038|0.036|0.4180964598919221|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|116.0|HIGH|2026-04-01|4.45|-0.328125|-0.2086017126092981|0.0790128040650369|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.158|-0.0624|-0.271999476565748
SAND6P01Y330|||1110|-36.16311656183091|-3660.6657709166566|0.7530991589840648|0.7606837606837606|0.7196417300099701|0.775|0.735|340.3|-15837|-28230|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-29790|-50850|0.7892345911562103|343.0|319.3|332.4|4.2|4.59|3.0|3.6|0.07|-15837|1.9918597907226296|345.6|9|1.33|99000|330.0|156.8|-25500|-36450|0.07|0.039|0.037|0.4026472132435805|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|117.0|HIGH|2026-04-01|4.8|-0.328125|-0.2086017126092981|0.0760931708811219|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1522|-0.0573|-0.271999476565748
SAND6P01Y332|||1320|23.74123379075261|-3660.6657709166566|0.7403156422566246|0.7606837606837606|0.6897704821901417|0.78|0.705|340.3|-16227|-28620|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-30180|-51240|0.7892345911562103|343.0|319.0|332.4|4.9|4.91|3.0|4.4|0.081|-16227|2.01684072084607|345.6|9|1.23|99600|332.0|156.8|-25889|-36839|0.081|0.046|0.044|0.4076970174242185|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|117.0|HIGH|2026-04-01|5.4|-0.328125|-0.2086017126092981|0.0770474941690892|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1541|-0.0535|-0.271999476565748
SAND6P01Y334|||1462|111.80166094184575|-3301.4181592160926|0.7255238472930572|0.7727272727272727|0.665151165048395|0.755|0.705|340.4|-16685|-29077|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-30637|-51697|0.7892345911562103|343.0|319.5|332.4|5.375|4.31|3.0|4.9|0.088|-16685|1.9794821070903617|345.6|9|1.19|100200|334.0|156.8|-26347|-37297|0.088|0.05|0.048|0.4001451095090927|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|110.0|HIGH|2026-04-01|5.85|-0.328125|-0.2086017126092981|0.0756203177214118|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1512|-0.0491|-0.271999476565748
SAND6P01Y335|||1553|134.69231566811703|-3301.4181592160926|0.706262122373604|0.7727272727272727|0.6514108700071043|0.741|0.678|340.4|-16895|-29287|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-30847|-51907|0.7892345911562103|343.0|319.6|332.4|5.675000000000001|5.0|3.0|5.15|0.092|-16895|1.970522132356915|345.6|9|1.2|100500|335.0|156.8|-26557|-37507|0.092|0.053|0.05|0.3983338831999123|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|110.0|HIGH|2026-04-01|6.2|-0.328125|-0.2086017126092981|0.0752780281226869|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1506|-0.0471|-0.271999476565748
SAND6P01Y336|||1628|108.23938270775872|-3168.367039022988|0.6985554107676655|0.7358490566037735|0.6384615392153763|0.728|0.678|340.5|-17120|-29512|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-31072|-52132|0.7892345911562103|343.0|319.9|332.4|5.925000000000001|5.36|3.0|5.4|0.095|-17120|1.9484290098788983|345.6|9|1.19|100800|336.0|156.8|-26782|-37732|0.095|0.055|0.052|0.3938678388332076|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|106.0|HIGH|2026-04-01|6.45|-0.328125|-0.2086017126092981|0.0744340250699382|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1489|-0.0449|-0.271999476565748
SAND6P01Y338|||1867|37.62786595172422|-3168.367039022988|0.6700060631641582|0.7358490566037735|0.6075596211142217|0.697|0.653|340.4|-17480|-29872|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-31432|-52492|0.7892345911562103|343.0|319.8|332.4|6.725|5.82|3.0|6.2|0.107|-17480|1.9577004812587988|345.6|9|1.17|101400|338.0|156.8|-27142|-38092|0.107|0.062|0.059|0.3957420330567027|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|106.0|HIGH|2026-04-01|7.25|-0.328125|-0.2086017126092981|0.0747882144859384|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1496|-0.0414|-0.271999476565748
SAND6P01Y340|||2062|365.2949685994205|-3305.0258244391625|0.6705147386577066|0.6694915254237288|0.578728263467448|0.704|0.653|340.5|-17885|-30277|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-31837|-52897|0.7892345911562103|343.0|320.2|332.4|7.375|5.65|3.0|6.85|0.115|-17885|1.9249576589055235|345.6|9|1.15|102000|340.0|156.8|-27547|-38497|0.115|0.068|0.065|0.3891231905881306|0.3830617309739125|0.2021463634734569|0.8|Y|Sandvik|SE|118.0|HIGH|2026-04-01|7.9|-0.328125|-0.2086017126092981|0.0735373708331559|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1471|-0.0375|-0.271999476565748
SAND6P01Y342|||2302|229.70362572858403|-3305.0258244391625|0.6521417631421802|0.6694915254237288|0.5478940042314373|0.673|0.653|340.6|-18245|-30637|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-32197|-53257|0.7892345911562103|343.0|320.4|332.4|8.175|6.17|3.0|7.6|0.126|-18245|1.910459408368496|345.6|9|1.15|102600|342.0|156.8|-27907|-38857|0.126|0.075|0.071|0.3861924219653434|0.3830617309739125|0.2021463634734569|0.8||Sandvik|SE|118.0|HIGH|2026-04-01|8.75|-0.328125|-0.2086017126092981|0.072983507624144|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.146|-0.0341|-0.271999476565748
SAND6P01Y344|||2543|465.359320465713|-2740.7934362872056|0.6337381355725283|0.625|0.5167583331298616|0.642|0.653|340.6|-18605|-30997|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-32557|-53617|0.7892345911562103|343.0|320.7|332.4|8.975000000000001|6.02|3.0|8.3|0.137|-18605|1.8842534694407835|345.6|9|1.16|103200|344.0|156.8|-28267|-39217|0.137|0.082|0.078|0.3808949867096988|0.3830617309739125|0.2021463634734569|0.8||Sandvik|SE|72.0|MEDIUM|2026-04-01|9.65|-0.328125|-0.2086017126092981|0.0719823864617939|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.144|-0.0306|-0.271999476565748
SAND6P01Y345|||2707|638.712222010021|-2740.7934362872056|0.6242207080502663|0.625|0.5005036291609517|0.626|0.653|340.6|-18740|-31132|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-32692|-53752|0.7892345911562103|343.0|320.6|332.4|9.525|6.19|3.0|8.85|0.144|-18740|1.89530645218474|345.6|9|1.15|103500|345.0|156.8|-28402|-39352|0.144|0.087|0.083|0.3831293069769246|0.3830617309739125|0.2021463634734569|0.8||Sandvik|SE|72.0|MEDIUM|2026-04-01|10.2|-0.328125|-0.2086017126092981|0.0724046333029618|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.1448|-0.0293|-0.271999476565748
SAND6P10Y300|||315|-627.680993555483|-10050.861633568968|0.9050817793882796|0.9408602150537636|0.8961374973180828|0.907|0.905|335.0|-11312|-21204|-0.0664067073170731|-0.1778540178571428|-6844.6875|-19057.325|0.8072533274022691|0.7000009049079668|0.9927811433538746|-21584|-42644|0.8075084571949833|340.7|310.4|329.1|1.5499999999999998|3.4|3.0|0.95|0.028|-11312|2.139494641437031|345.6|14|2.26|90000|300.0|156.8|-17294|-28244|0.028|0.015|0.015|0.4324910614374435|0.3830617309739125|0.2021463634734569|0.7|Y|Sandvik|SE|186.0|HIGH|2026-04-10|2.15|-0.3395017793594306|-0.2440907342350755|0.1019391207816613|227.0|241.3|204.8|399.4|2026-02-27|399.4|2026-02-27|-0.4317472698907956|-0.3958169934640523|-0.6075117370892019|-0.4871165644171779|-0.2039|-0.1364|-0.3017619579176989
