name|month|year|open|high|low|close|close_previous_month|low_previous_month|pct_return_month|pct_open_to_low|pct_low_to_high|pct_low_previous_month_to_low_current_month|day_low_day_of_month|day_high_day_of_month
Swedbank AB ser A|Sep|2021|167.62|177.42|166.06|177.3|166.62|165.5|0.0640979474252791|-0.0093067653024698|0.0684090087920028|0.0033836858006042|20|30
Swedbank AB ser A|Oct|2021|176.0|196.7|172.22|186.24|177.3|166.06|0.0504230118443316|-0.0214772727272727|0.1421437695970269|0.037095025894255|1|26
Swedbank AB ser A|Nov|2021|186.7|195.3|179.76|182.34|186.24|172.22|-0.0209407216494845|-0.0371719335832887|0.0864485981308411|0.04378121008013|30|16
Swedbank AB ser A|Dec|2021|182.98|189.6|172.56|182.1|182.34|179.76|-0.0013162224415926|-0.0569461143294348|0.0987482614742698|-0.0400534045393857|20|7
Swedbank AB ser A|Jan|2022|182.2|188.0|176.5|181.54|182.1|172.56|-0.0030752333882482|-0.031284302963776|0.065155807365439|0.0228326379230412|28|5
Swedbank AB ser A|Feb|2022|183.3|183.84|149.1|153.52|181.54|176.5|-0.1543461496089014|-0.1865793780687398|0.2329979879275654|-0.1552407932011331|28|1
Swedbank AB ser A|Mar|2022|153.1|160.84|130.8|141.0|153.52|149.1|-0.0815528921313184|-0.1456564337034617|0.229663608562691|-0.1227364185110663|7|29
Swedbank AB ser A|Apr|2022|141.45|165.5|140.0|156.95|141.0|130.8|0.1131205673758863|-0.010250972074938|0.1821428571428571|0.0703363914373087|4|28
Swedbank AB ser A|May|2022|156.05|158.0|140.8|147.55|156.95|140.0|-0.0598916852500794|-0.0977250881127843|0.1221590909090908|0.0057142857142857|2|5
Swedbank AB ser A|Jun|2022|148.35|157.7|128.4|129.3|147.55|140.8|-0.1236868858014232|-0.1344792719919109|0.2281931464174453|-0.0880681818181818|30|9
Swedbank AB ser A|Jul|2022|129.0|140.25|124.5|140.2|129.3|128.4|0.0843000773395203|-0.0348837209302325|0.1265060240963855|-0.0303738317757009|19|29
Swedbank AB ser A|Aug|2022|140.3|143.8|131.1|138.3|140.2|124.5|-0.013552068473609|-0.0655737704918033|0.0968726163234174|0.0530120481927709|29|17
Swedbank AB ser A|Sep|2022|137.45|156.95|134.5|146.85|138.3|131.1|0.0618221258134488|-0.0214623499454346|0.1669144981412638|0.0259344012204425|1|22
Swedbank AB ser A|Oct|2022|145.6|167.4|138.15|164.65|146.85|134.5|0.1212121212121213|-0.0511675824175823|0.2117263843648209|0.0271375464684016|3|31
Swedbank AB ser A|Nov|2022|164.7|170.5|161.8|169.2|164.65|138.15|0.0276343759489825|-0.0176077717061322|0.053770086526576|0.1711907347086501|7|30
Swedbank AB ser A|Dec|2022|169.2|181.2|165.4|177.3|169.2|161.8|0.0478723404255321|-0.0224586288416074|0.0955259975816202|0.0222496909765141|6|27
Swedbank AB ser A|Jan|2023|178.5|206.9|178.25|200.4|177.3|165.4|0.1302876480541455|-0.0014005602240896|0.1607293127629734|0.0776904474002417|2|31
Swedbank AB ser A|Feb|2023|202.5|219.9|198.5|213.8|200.4|178.25|0.0668662674650699|-0.019753086419753|0.1078085642317381|0.1136044880785414|1|27
Swedbank AB ser A|Mar|2023|213.8|215.7|167.05|170.15|213.8|198.5|-0.2041627689429374|-0.2186623012160897|0.2912301706076023|-0.1584382871536523|20|8
Swedbank AB ser A|Apr|2023|170.45|188.35|167.25|178.0|170.15|167.05|0.0461357625624447|-0.0187738339689057|0.1261584454409565|0.001197246333433|5|20
Swedbank AB ser A|May|2023|178.1|178.5|161.6|166.05|178.0|167.25|-0.0671348314606741|-0.0926445816956765|0.1045792079207921|-0.0337817638266069|11|2
Swedbank AB ser A|Jun|2023|167.6|187.45|166.8|181.85|166.05|161.6|0.0951520626317372|-0.0047732696897373|0.1238009592326137|0.0321782178217822|1|21
Swedbank AB ser A|Jul|2023|182.45|196.7|180.9|192.95|181.85|166.8|0.0610393181193291|-0.0084954782132089|0.0873410724156991|0.0845323741007193|11|26
Swedbank AB ser A|Aug|2023|192.25|197.65|186.85|194.15|192.95|180.9|0.0062192277792174|-0.0280884265279584|0.0578003746320578|0.0328911000552791|2|11
Swedbank AB ser A|Sep|2023|194.15|206.1|189.7|201.3|194.15|186.85|0.0368271954674221|-0.0229204223538501|0.0864522930943596|0.0152528766390152|8|25
Swedbank AB ser A|Oct|2023|201.7|214.2|173.95|182.75|201.3|189.7|-0.0921510183805266|-0.1375805651958354|0.2313883299798793|-0.0830258302583025|26|18
Swedbank AB ser A|Nov|2023|183.55|194.8|177.2|192.35|182.75|173.95|0.0525307797537619|-0.0345954780713703|0.0993227990970655|0.0186835297499281|8|27
Swedbank AB ser A|Dec|2023|193.05|205.3|191.4|203.3|192.35|177.2|0.05692747595529|-0.0085470085470086|0.0726227795193312|0.0801354401805869|1|18
Swedbank AB ser A|Jan|2024|203.0|216.6|195.35|212.8|203.3|191.4|0.0467289719626167|-0.0376847290640394|0.1087791144100331|0.020637408568443|17|31
Swedbank AB ser A|Feb|2024|212.8|228.6|208.4|227.4|212.8|195.35|0.0686090225563909|-0.0206766917293232|0.0969289827255277|0.0668031737906322|9|29
Swedbank AB ser A|Mar|2024|228.9|233.8|209.3|212.3|227.4|208.4|-0.0664028144239226|-0.0856269113149846|0.1170568561872908|0.0043186180422265|28|8
Swedbank AB ser A|Apr|2024|213.3|223.3|206.6|212.4|212.3|209.3|0.0004710315591145|-0.0314111579934365|0.0808325266214908|-0.012900143334926|24|10
Swedbank AB ser A|May|2024|212.3|222.9|208.3|218.1|212.4|206.6|0.0268361581920903|-0.0188412623645783|0.0700912145943351|0.0082284607938045|2|14
Swedbank AB ser A|Jun|2024|219.4|221.7|210.1|218.1|218.1|208.3|0.0|-0.0423883318140383|0.0552118039029032|0.0086413826212192|18|3
Swedbank AB ser A|Jul|2024|219.9|229.5|210.8|228.0|218.1|210.1|0.0453920220082531|-0.0413824465666211|0.0887096774193547|0.0033317467872442|9|31
Swedbank AB ser A|Aug|2024|227.2|227.3|199.15|219.4|228.0|210.8|-0.037719298245614|-0.1234595070422535|0.141350740647753|-0.0552656546489563|6|1
Swedbank AB ser A|Sep|2024|219.8|222.8|214.5|215.3|219.4|199.15|-0.0186873290793071|-0.0241128298453139|0.0386946386946387|0.0770775797137834|25|10
Swedbank AB ser A|Oct|2024|215.3|220.8|203.7|216.2|215.3|214.5|0.0041802136553645|-0.0538783093358106|0.0839469808541975|-0.0503496503496504|3|23
Swedbank AB ser A|Nov|2024|216.4|224.4|207.8|213.8|216.2|203.7|-0.011100832562442|-0.0397412199630313|0.0798845043310876|0.0201276386843398|27|6
Swedbank AB ser A|Dec|2024|212.5|222.3|209.8|218.3|213.8|207.8|0.0210477081384472|-0.0127058823529411|0.059580552907531|0.0096246390760346|20|10
Swedbank AB ser A|Jan|2025|218.3|250.4|215.3|241.5|218.3|209.8|0.1062757672927163|-0.0137425561154375|0.1630283325592196|0.0262154432793135|2|23
Swedbank AB ser A|Feb|2025|236.0|261.9|235.2|258.3|241.5|215.3|0.0695652173913043|-0.0033898305084746|0.1135204081632652|0.0924291686019507|3|27
Swedbank AB ser A|Mar|2025|258.8|266.8|225.5|227.9|258.3|235.2|-0.1176926054974836|-0.1286707882534776|0.1831485587583148|-0.0412414965986394|31|18
Swedbank AB ser A|Apr|2025|226.7|240.1|186.4|239.9|227.9|225.5|0.0526546731022379|-0.1777679752977502|0.2880901287553647|-0.1733924611973392|7|30
Swedbank AB ser A|May|2025|241.3|260.5|239.3|259.5|239.9|186.4|0.0817007086285952|-0.0082884376295068|0.0885917258671122|0.2837982832618027|2|20
Swedbank AB ser A|Jun|2025|258.0|262.6|243.8|250.5|259.5|239.3|-0.0346820809248554|-0.0550387596899224|0.0771123872026251|0.0188048474717927|23|2
Swedbank AB ser A|Jul|2025|251.3|263.1|242.7|261.1|250.5|243.8|0.042315369261477|-0.0342220453641067|0.0840543881334983|-0.0045118949958983|17|31
Swedbank AB ser A|Aug|2025|259.8|277.7|255.2|266.2|261.1|242.7|0.0195327460743008|-0.0177059276366436|0.0881661442006269|0.0515039142974866|1|15
Swedbank AB ser A|Sep|2025|267.0|274.5|263.4|274.5|266.2|255.2|0.0311795642374155|-0.0134831460674158|0.0421412300683372|0.0321316614420061|3|12
Swedish Orphan Biovitrum AB|Jan|2008|34.5|35.172|30.468|33.604||||-0.1168695652173913|0.1543914927136667||29|17
Swedish Orphan Biovitrum AB|Feb|2008|33.828|34.724|30.916|33.044|33.604|30.468|-0.01666468277586|-0.0860825351779591|0.1231724673308318|0.0147039516870159|27|4
Swedish Orphan Biovitrum AB|Mar|2008|31.588|33.604|30.468|32.372|33.044|30.916|-0.0203365210022998|-0.0354565024692922|0.1029276618091112|-0.0144908785095096|20|6
Swedish Orphan Biovitrum AB|Apr|2008|32.372|34.164|29.572|31.252|32.372|30.468|-0.0345978005683924|-0.0864945014209811|0.1552820235357772|-0.0294079033740317|23|7
Swedish Orphan Biovitrum AB|May|2008|31.14|31.364|29.124|29.572|31.252|29.572|-0.0537565595801868|-0.0647398843930636|0.0769125120175799|-0.0151494657108075|26|2
Swedish Orphan Biovitrum AB|Jun|2008|28.676|31.14|27.219|27.555|29.572|29.124|-0.0682064114703097|-0.0508090389175616|0.1440537859583379|-0.0654099711578078|27|2
Swedish Orphan Biovitrum AB|Jul|2008|28.788|30.02|26.099|27.107|27.555|27.219|-0.0162583923062965|-0.0934069751285258|0.1502356412123069|-0.0411477276902164|24|7
Swedish Orphan Biovitrum AB|Aug|2008|27.107|29.124|25.763|26.659|27.107|26.099|-0.0165270963219832|-0.0495812889659497|0.1304584093467373|-0.0128740564772595|11|11
Swedish Orphan Biovitrum AB|Sep|2008|26.883|27.779|25.091|26.659|26.659|25.763|0.0|-0.0666592270207937|0.1071300466302658|-0.0260839187982766|25|15
Swedish Orphan Biovitrum AB|Oct|2008|25.987|26.883|22.627|25.539|26.659|25.091|-0.0420120784725607|-0.1292954169392388|0.1880938701551244|-0.0982025427444104|24|1
Swedish Orphan Biovitrum AB|Nov|2008|23.635|25.987|19.535|21.372|25.539|22.627|-0.1631622224832609|-0.1734715464353713|0.3302789864346045|-0.1366509037875104|26|5
Swedish Orphan Biovitrum AB|Dec|2008|21.82|21.82|18.37|19.535|21.372|19.535|-0.0859535841287666|-0.1581118240146654|0.1878062057702776|-0.0596365497824417|5|1
Swedish Orphan Biovitrum AB|Jan|2009|19.804|24.195|18.863|22.627|19.535|18.37|0.1582800102380341|-0.0475156534033528|0.2826697768117479|0.0268372346216656|5|23
Swedish Orphan Biovitrum AB|Feb|2009|22.627|25.539|22.403|23.299|22.627|18.863|0.0296990321297565|-0.0098996773765854|0.1399812525108246|0.1876689816041987|2|10
Swedish Orphan Biovitrum AB|Mar|2009|23.411|25.315|22.403|23.635|23.299|22.403|0.014421219794841|-0.0430566827559695|0.1299825916171941|0.0|4|27
Swedish Orphan Biovitrum AB|Apr|2009|23.635|31.364|23.411|29.46|23.635|22.403|0.2464565263380578|-0.00947746985403|0.3397121011490325|0.0449939740213365|1|24
Swedish Orphan Biovitrum AB|May|2009|30.02|32.708|28.788|29.572|29.46|23.411|0.0038017651052273|-0.0410393071285809|0.1361678477143253|0.2296783563282216|18|13
Swedish Orphan Biovitrum AB|Jun|2009|29.908|30.468|28.676|30.468|29.572|28.788|0.0302989314216151|-0.0411929918416478|0.0624912819082159|-0.003890509934695|23|30
Swedish Orphan Biovitrum AB|Jul|2009|30.02|30.692|25.539|28.339|30.468|28.676|-0.0698765918340554|-0.1492671552298466|0.2017698422021221|-0.1093946157065141|10|6
Swedish Orphan Biovitrum AB|Aug|2009|28.227|28.676|26.659|27.331|28.339|25.539|-0.0355693567168918|-0.0555496510433273|0.0756592520349599|0.0438544970437368|10|5
Swedish Orphan Biovitrum AB|Sep|2009|27.331|27.331|26.099|26.883|27.331|26.659|-0.0163916431890527|-0.045077018769895|0.0472048737499519|-0.0210060392362804|7|1
Swedish Orphan Biovitrum AB|Oct|2009|27.107|27.779|25.091|26.547|26.883|26.099|-0.0124986050663987|-0.0743719334489245|0.1071300466302658|-0.0386221694317789|22|19
Swedish Orphan Biovitrum AB|Nov|2009|26.435|29.236|25.539|26.323|26.547|25.091|-0.0084378649188232|-0.0338944581047852|0.144758996045264|0.017855007771711|2|11
Swedish Orphan Biovitrum AB|Dec|2009|26.435|27.741|22.103|24.877|26.323|25.539|-0.0549329483721461|-0.1638736523548325|0.2550784961317467|-0.134539332002036|15|7
Swedish Orphan Biovitrum AB|Jan|2010|25.146|29.173|24.877|28.367|24.877|22.103|0.1402902279213731|-0.0106975264455579|0.1726896329943321|0.1255033253404514|15|27
Swedish Orphan Biovitrum AB|Feb|2010|28.278|34.452|27.741|33.289|28.367|24.877|0.1735114746007684|-0.0189900275832802|0.2419162971774628|0.1151264219962213|11|24
Swedish Orphan Biovitrum AB|Mar|2010|33.557|34.9|31.589|34.184|33.289|27.741|0.0268857580582173|-0.058646482105075|0.1048149672354301|0.1387116542302007|12|2
Swedish Orphan Biovitrum AB|Apr|2010|35.616|42.059|35.526|37.316|34.184|31.589|0.0916218113737421|-0.0025269541778975|0.1838934864606203|0.1246319921491661|1|6
Swedish Orphan Biovitrum AB|May|2010|37.316|38.748|32.305|37.584|37.316|35.526|0.0071819058848752|-0.1342855611533927|0.1994428107104162|-0.0906659911051062|20|3
Swedish Orphan Biovitrum AB|Jun|2010|36.958|37.942|32.573|33.199|37.584|32.305|-0.1166719880800342|-0.1186481952486605|0.1648297669849261|0.00829592942269|29|3
Swedish Orphan Biovitrum AB|Jul|2010|32.662|36.063|30.604|33.11|33.199|32.573|-0.0026808036386637|-0.063009001285898|0.1783753757678736|-0.0604488379946581|28|12
Swedish Orphan Biovitrum AB|Aug|2010|32.931|36.063|32.483|35.168|33.11|30.604|0.0621564482029597|-0.0136042027269138|0.1102114952436661|0.0613972029800025|2|18
Swedish Orphan Biovitrum AB|Sep|2010|35.437|40.895|34.721|40.179|35.168|32.483|0.1424874886260236|-0.0202048706154585|0.1778174591745631|0.0688975771942246|1|28
Swedish Orphan Biovitrum AB|Oct|2010|40.448|40.895|33.199|35.884|40.179|34.721|-0.1068966375469773|-0.1792177610759494|0.2318142112714241|-0.0438351429970335|26|13
Swedish Orphan Biovitrum AB|Nov|2010|35.616|38.658|33.468|34.363|35.884|33.199|-0.0423865789767027|-0.0603099730458219|0.1550735030476873|0.0081026536943884|30|23
Swedish Orphan Biovitrum AB|Dec|2010|34.452|38.479|34.184|36.242|34.363|33.468|0.054680906789279|-0.0077789388134216|0.1256435759419611|0.0213935699772915|3|16
Swedish Orphan Biovitrum AB|Jan|2011|36.689|37.047|31.141|32.931|36.242|34.184|-0.0913580928204845|-0.1512169860176074|0.1896535114479303|-0.0890182541539901|25|3
Swedish Orphan Biovitrum AB|Feb|2011|32.841|32.931|25.235|26.756|32.931|31.141|-0.1875132853542254|-0.2316007429737219|0.3049732514364969|-0.1896535114479303|23|1
Swedish Orphan Biovitrum AB|Mar|2011|26.756|28.188|24.161|25.862|26.756|25.235|-0.0334130662281357|-0.0969875915682463|0.1666735648358923|-0.0425599365959975|15|28
Swedish Orphan Biovitrum AB|Apr|2011|25.683|25.951|21.119|22.461|25.862|24.161|-0.1315056840151574|-0.1777050967566094|0.2287987120602301|-0.1259053847108977|27|1
Swedish Orphan Biovitrum AB|May|2011|23.087|26.4|20.2|23.4|22.461|21.119|0.0418057967143048|-0.1250487287217915|0.306930693069307|-0.0435153179601307|12|18
Swedish Orphan Biovitrum AB|Jun|2011|23.5|26.2|21.0|25.0|23.4|20.2|0.0683760683760683|-0.1063829787234043|0.2476190476190476|0.0396039603960396|16|27
Swedish Orphan Biovitrum AB|Jul|2011|25.3|26.5|22.8|22.9|25.0|21.0|-0.084|-0.0988142292490118|0.1622807017543859|0.0857142857142858|14|6
Swedish Orphan Biovitrum AB|Aug|2011|23.2|23.5|18.3|20.1|22.9|22.8|-0.1222707423580784|-0.2112068965517241|0.2841530054644807|-0.1973684210526315|26|1
Swedish Orphan Biovitrum AB|Sep|2011|20.0|20.0|15.3|16.4|20.1|18.3|-0.1840796019900499|-0.235|0.3071895424836601|-0.1639344262295081|26|1
Swedish Orphan Biovitrum AB|Oct|2011|17.0|17.1|14.6|15.9|16.4|15.3|-0.0304878048780486|-0.1411764705882353|0.1712328767123287|-0.0457516339869281|26|3
Swedish Orphan Biovitrum AB|Nov|2011|15.6|15.9|11.4|13.05|15.9|14.6|-0.1792452830188678|-0.2692307692307691|0.394736842105263|-0.2191780821917808|23|4
Swedish Orphan Biovitrum AB|Dec|2011|13.0|15.3|12.25|15.1|13.05|11.4|0.1570881226053639|-0.0576923076923077|0.2489795918367348|0.0745614035087718|2|30
Swedish Orphan Biovitrum AB|Jan|2012|15.0|18.5|14.95|17.8|15.1|12.25|0.1788079470198675|-0.0033333333333334|0.2374581939799331|0.2204081632653061|2|31
Swedish Orphan Biovitrum AB|Feb|2012|17.8|19.2|16.6|19.2|17.8|14.95|0.0786516853932584|-0.0674157303370786|0.1566265060240963|0.1103678929765887|14|29
Swedish Orphan Biovitrum AB|Mar|2012|19.3|22.5|19.0|22.4|19.2|16.6|0.1666666666666667|-0.0155440414507772|0.1842105263157893|0.1445783132530118|1|19
Swedish Orphan Biovitrum AB|Apr|2012|22.4|22.7|19.9|22.0|22.4|19.0|-0.0178571428571427|-0.1116071428571429|0.1407035175879396|0.0473684210526315|26|5
Swedish Orphan Biovitrum AB|May|2012|22.0|23.9|20.0|23.3|22.0|19.9|0.059090909090909|-0.0909090909090909|0.1949999999999998|0.0050251256281408|10|31
Swedish Orphan Biovitrum AB|Jun|2012|23.3|26.0|21.9|23.5|23.3|20.0|0.0085836909871244|-0.0600858369098713|0.1872146118721462|0.0949999999999999|4|13
Swedish Orphan Biovitrum AB|Jul|2012|23.5|26.3|21.6|23.8|23.5|21.9|0.0127659574468086|-0.0808510638297871|0.2175925925925925|-0.0136986301369861|3|16
Swedish Orphan Biovitrum AB|Aug|2012|23.3|25.9|22.7|25.7|23.8|21.6|0.0798319327731091|-0.0257510729613734|0.1409691629955947|0.0509259259259258|2|31
Swedish Orphan Biovitrum AB|Sep|2012|25.5|39.3|24.5|36.8|25.7|22.7|0.4319066147859922|-0.0392156862745097|0.6040816326530611|0.0792951541850219|11|26
Swedish Orphan Biovitrum AB|Oct|2012|36.8|45.5|33.0|37.5|36.8|24.5|0.0190217391304348|-0.1032608695652173|0.3787878787878789|0.346938775510204|30|31
Swedish Orphan Biovitrum AB|Nov|2012|37.4|37.4|30.3|32.1|37.5|33.0|-0.144|-0.1898395721925133|0.2343234323432341|-0.0818181818181817|21|1
Swedish Orphan Biovitrum AB|Dec|2012|32.6|37.6|32.2|36.6|32.1|30.3|0.1401869158878503|-0.0122699386503066|0.1677018633540372|0.0627062706270626|3|28
Swedish Orphan Biovitrum AB|Jan|2013|37.2|41.5|37.2|38.1|36.6|32.2|0.0409836065573769|0.0|0.1155913978494622|0.15527950310559|2|17
Swedish Orphan Biovitrum AB|Feb|2013|38.4|40.5|37.6|39.3|38.1|37.2|0.0314960629921259|-0.0208333333333332|0.0771276595744681|0.010752688172043|6|8
Swedish Orphan Biovitrum AB|Mar|2013|39.7|42.5|37.3|41.9|39.3|37.6|0.0661577608142494|-0.0604534005037784|0.1394101876675604|-0.0079787234042554|11|20
Swedish Orphan Biovitrum AB|Apr|2013|41.9|41.9|38.3|41.3|41.9|37.3|-0.0143198090692124|-0.0859188544152744|0.0939947780678851|0.0268096514745308|17|2
Swedish Orphan Biovitrum AB|May|2013|41.1|43.3|39.7|41.2|41.3|38.3|-0.0024213075060531|-0.0340632603406325|0.0906801007556674|0.0365535248041777|2|22
Swedish Orphan Biovitrum AB|Jun|2013|40.5|41.9|36.8|40.2|41.2|39.7|-0.0242718446601941|-0.0913580246913581|0.1385869565217392|-0.0730478589420656|25|11
Swedish Orphan Biovitrum AB|Jul|2013|40.5|50.75|40.3|48.9|40.2|36.8|0.216417910447761|-0.0049382716049383|0.2593052109181142|0.0951086956521738|1|24
Swedish Orphan Biovitrum AB|Aug|2013|48.9|50.5|45.2|45.9|48.9|40.3|-0.0613496932515337|-0.0756646216768915|0.1172566371681416|0.1215880893300249|28|6
Swedish Orphan Biovitrum AB|Sep|2013|46.0|65.75|46.0|64.0|45.9|45.2|0.3943355119825709|0.0|0.4293478260869565|0.0176991150442478|2|27
Swedish Orphan Biovitrum AB|Oct|2013|63.25|69.0|50.25|62.0|64.0|46.0|-0.03125|-0.2055335968379447|0.3731343283582089|0.0923913043478261|28|4
Swedish Orphan Biovitrum AB|Nov|2013|62.0|70.0|61.5|68.25|62.0|50.25|0.1008064516129032|-0.0080645161290322|0.1382113821138211|0.2238805970149253|1|29
Swedish Orphan Biovitrum AB|Dec|2013|68.0|70.25|64.0|66.75|68.25|61.5|-0.021978021978022|-0.0588235294117647|0.09765625|0.0406504065040651|2|3
Swedish Orphan Biovitrum AB|Jan|2014|66.75|79.25|66.75|74.7|66.75|64.0|0.1191011235955057|0.0|0.1872659176029962|0.04296875|2|21
Swedish Orphan Biovitrum AB|Feb|2014|75.0|87.2|71.6|85.0|74.7|66.75|0.1378848728246318|-0.0453333333333334|0.2178770949720672|0.0726591760299624|4|25
Swedish Orphan Biovitrum AB|Mar|2014|84.0|85.9|65.0|70.9|85.0|71.6|-0.1658823529411763|-0.2261904761904761|0.3215384615384615|-0.0921787709497206|26|5
Swedish Orphan Biovitrum AB|Apr|2014|71.6|72.9|65.55|71.4|70.9|65.0|0.007052186177715|-0.0844972067039105|0.1121281464530894|0.0084615384615385|14|1
Swedish Orphan Biovitrum AB|May|2014|74.0|87.0|74.0|85.35|71.4|65.55|0.1953781512605039|0.0|0.1756756756756756|0.1289092295957286|2|30
Swedish Orphan Biovitrum AB|Jun|2014|85.75|89.65|82.35|89.3|85.35|74.0|0.0462800234329232|-0.0396501457725948|0.0886460230722527|0.1128378378378378|5|30
Swedish Orphan Biovitrum AB|Jul|2014|89.65|94.75|82.25|83.0|89.3|82.35|-0.0705487122060469|-0.0825432236475182|0.1519756838905774|-0.0012143290831814|31|3
Swedish Orphan Biovitrum AB|Aug|2014|82.25|87.75|79.6|87.5|83.0|82.25|0.0542168674698795|-0.0322188449848025|0.102386934673367|-0.0322188449848025|8|29
Swedish Orphan Biovitrum AB|Sep|2014|87.75|88.5|72.4|77.05|87.5|79.6|-0.1194285714285714|-0.1749287749287749|0.2223756906077347|-0.0904522613065325|29|1
Swedish Orphan Biovitrum AB|Oct|2014|77.25|85.5|65.25|84.5|77.05|72.4|0.0966904607397793|-0.1553398058252427|0.3103448275862068|-0.0987569060773481|16|31
Swedish Orphan Biovitrum AB|Nov|2014|85.6|88.0|82.35|83.8|84.5|65.25|-0.0082840236686391|-0.0379672897196261|0.0686095931997572|0.2620689655172412|4|3
Swedish Orphan Biovitrum AB|Dec|2014|84.05|84.35|73.1|79.35|83.8|82.35|-0.0531026252983294|-0.1302795954788816|0.1538987688098494|-0.1123254401942926|16|1
Swedish Orphan Biovitrum AB|Jan|2015|80.0|88.0|76.3|86.85|79.35|73.1|0.0945179584120983|-0.04625|0.1533420707732635|0.0437756497948016|7|30
Swedish Orphan Biovitrum AB|Feb|2015|87.3|95.85|87.3|93.6|86.85|76.3|0.077720207253886|0.0|0.0979381443298967|0.1441677588466579|2|20
Swedish Orphan Biovitrum AB|Mar|2015|94.3|95.0|87.2|91.05|93.6|87.3|-0.0272435897435897|-0.0752916224814421|0.0894495412844036|-0.0011454753722793|26|6
Swedish Orphan Biovitrum AB|Apr|2015|91.0|140.0|89.45|134.0|91.05|87.2|0.471718835804503|-0.0170329670329669|0.5651201788708775|0.0258027522935779|1|29
Swedish Orphan Biovitrum AB|May|2015|136.9|145.9|127.0|129.0|134.0|89.45|-0.0373134328358208|-0.0723155588020453|0.1488188976377953|0.4197875908328674|27|11
Swedish Orphan Biovitrum AB|Jun|2015|128.2|134.7|100.7|110.0|129.0|127.0|-0.1472868217054264|-0.2145085803432136|0.3376365441906652|-0.2070866141732283|18|4
Swedish Orphan Biovitrum AB|Jul|2015|111.0|119.8|102.7|113.6|110.0|100.7|0.0327272727272727|-0.0747747747747747|0.166504381694255|0.0198609731876862|8|20
Swedish Orphan Biovitrum AB|Aug|2015|115.5|120.0|100.3|108.0|113.6|102.7|-0.0492957746478872|-0.1316017316017316|0.1964107676969093|-0.0233690360272639|24|5
Swedish Orphan Biovitrum AB|Sep|2015|107.1|125.0|103.7|110.4|108.0|100.3|0.0222222222222223|-0.0317460317460316|0.2054001928640307|0.0338983050847458|1|21
Swedish Orphan Biovitrum AB|Oct|2015|111.7|131.9|109.1|130.0|110.4|103.7|0.1775362318840578|-0.0232766338406447|0.2089825847846014|0.052073288331726|1|29
Swedish Orphan Biovitrum AB|Nov|2015|129.3|138.5|126.1|137.9|130.0|109.1|0.0607692307692309|-0.0247486465583914|0.098334655035686|0.1558203483043079|13|30
Swedish Orphan Biovitrum AB|Dec|2015|138.0|140.3|126.8|134.6|137.9|126.1|-0.0239303843364757|-0.0811594202898551|0.1064668769716088|0.0055511498810467|14|1
Swedish Orphan Biovitrum AB|Jan|2016|133.3|133.3|105.4|108.0|134.6|126.8|-0.1976225854383357|-0.2093023255813954|0.2647058823529411|-0.168769716088328|28|4
Swedish Orphan Biovitrum AB|Feb|2016|109.4|114.8|92.6|103.9|108.0|105.4|-0.0379629629629628|-0.153564899451554|0.2397408207343412|-0.1214421252371917|9|22
Swedish Orphan Biovitrum AB|Mar|2016|103.0|113.8|98.5|113.8|103.9|92.6|0.095283926852743|-0.0436893203883494|0.1553299492385786|0.0637149028077754|2|31
Swedish Orphan Biovitrum AB|Apr|2016|113.4|128.8|112.3|117.1|113.8|98.5|0.0289982425307557|-0.009700176366843|0.1469278717720392|0.1401015228426396|1|19
Swedish Orphan Biovitrum AB|May|2016|117.7|121.7|104.4|111.6|117.1|112.3|-0.0469684030742955|-0.1129991503823278|0.1657088122605363|-0.070347284060552|6|23
Swedish Orphan Biovitrum AB|Jun|2016|112.5|115.8|96.75|102.8|111.6|104.4|-0.078853046594982|-0.14|0.1968992248062016|-0.0732758620689655|27|8
Swedish Orphan Biovitrum AB|Jul|2016|104.0|115.5|100.5|109.3|102.8|96.75|0.0632295719844358|-0.0336538461538461|0.1492537313432835|0.0387596899224806|1|15
Swedish Orphan Biovitrum AB|Aug|2016|109.4|109.4|98.0|101.2|109.3|100.5|-0.0741079597438243|-0.1042047531992688|0.1163265306122449|-0.0248756218905472|22|1
Swedish Orphan Biovitrum AB|Sep|2016|102.1|107.7|99.0|106.6|101.2|98.0|0.0533596837944663|-0.0303623898139079|0.0878787878787878|0.0102040816326529|12|22
Swedish Orphan Biovitrum AB|Oct|2016|107.5|108.9|91.4|92.55|106.6|99.0|-0.1318011257035647|-0.1497674418604651|0.1914660831509846|-0.0767676767676767|31|4
Swedish Orphan Biovitrum AB|Nov|2016|92.55|101.3|89.5|97.6|92.55|91.4|0.054565099945975|-0.0329551593733117|0.1318435754189943|-0.0207877461706783|2|10
Swedish Orphan Biovitrum AB|Dec|2016|97.0|108.4|95.0|106.7|97.6|89.5|0.0932377049180328|-0.0206185567010309|0.1410526315789473|0.0614525139664805|2|28
Swedish Orphan Biovitrum AB|Jan|2017|106.8|115.3|106.1|111.8|106.7|95.0|0.0477975632614806|-0.0065543071161049|0.0867106503298775|0.1168421052631578|25|13
Swedish Orphan Biovitrum AB|Feb|2017|112.0|125.2|108.0|122.5|111.8|106.1|0.0957066189624329|-0.0357142857142857|0.1592592592592592|0.0179076343072572|16|23
Swedish Orphan Biovitrum AB|Mar|2017|122.1|129.0|121.7|128.9|122.5|108.0|0.0522448979591836|-0.0032760032760031|0.0599835661462613|0.1268518518518517|8|30
