Stock,ProbMethod,HistoricalPeakThreshold,CurrentProb_Bin,DTE_Bin,RecoveryCandidate_N,RecoveryCandidate_WorthlessCount,RecoveryCandidate_WorthlessRate_pct,AllOptions_N,AllOptions_WorthlessCount,AllOptions_WorthlessRate_pct,RecoveryAdvantage_pp
Avanza Bank Holding AB,Original Black-Scholes,0.95,50-60%,0-7,0,0,,60,46,76.66666666666667,
Avanza Bank Holding AB,Original Black-Scholes,0.95,50-60%,36+,0,0,,202,145,71.78217821782178,
Avanza Bank Holding AB,Original Black-Scholes,0.95,50-60%,29-35,0,0,,19,11,57.89473684210527,
Avanza Bank Holding AB,Original Black-Scholes,0.95,50-60%,22-28,0,0,,38,26,68.42105263157895,
AstraZeneca PLC,Original Black-Scholes,0.95,80-90%,0-7,1,1,100.0,367,336,91.55313351498637,8.44686648501363
AstraZeneca PLC,Original Black-Scholes,0.95,80-90%,8-14,3,3,100.0,401,369,92.01995012468828,7.980049875311721
AstraZeneca PLC,Original Black-Scholes,0.95,80-90%,15-21,16,16,100.0,448,396,88.39285714285714,11.607142857142861
AstraZeneca PLC,Original Black-Scholes,0.95,80-90%,22-28,9,9,100.0,129,105,81.3953488372093,18.604651162790702
AstraZeneca PLC,Original Black-Scholes,0.95,80-90%,36+,84,84,100.0,288,247,85.76388888888889,14.236111111111114
AstraZeneca PLC,Original Black-Scholes,0.95,80-90%,29-35,2,2,100.0,54,48,88.88888888888889,11.111111111111114
AstraZeneca PLC,Original Black-Scholes,0.95,60-70%,0-7,1,1,100.0,250,174,69.6,30.400000000000006
AstraZeneca PLC,Original Black-Scholes,0.95,60-70%,8-14,0,0,,318,220,69.18238993710692,
AstraZeneca PLC,Original Black-Scholes,0.95,60-70%,15-21,4,4,100.0,399,283,70.92731829573935,29.072681704260646
AstraZeneca PLC,Original Black-Scholes,0.95,60-70%,22-28,2,2,100.0,134,109,81.34328358208955,18.656716417910445
AstraZeneca PLC,Original Black-Scholes,0.95,60-70%,36+,42,42,100.0,326,226,69.32515337423312,30.674846625766875
AstraZeneca PLC,Original Black-Scholes,0.95,60-70%,29-35,2,2,100.0,39,27,69.23076923076923,30.769230769230774
AstraZeneca PLC,Original Black-Scholes,0.95,70-80%,0-7,1,1,100.0,303,248,81.84818481848185,18.151815181518145
AstraZeneca PLC,Original Black-Scholes,0.95,70-80%,8-14,0,0,,337,270,80.1186943620178,
AstraZeneca PLC,Original Black-Scholes,0.95,70-80%,15-21,5,5,100.0,441,353,80.04535147392289,19.954648526077108
AstraZeneca PLC,Original Black-Scholes,0.95,70-80%,22-28,2,2,100.0,150,124,82.66666666666667,17.33333333333333
AstraZeneca PLC,Original Black-Scholes,0.95,70-80%,36+,67,67,100.0,334,256,76.64670658682635,23.353293413173645
AstraZeneca PLC,Original Black-Scholes,0.95,70-80%,29-35,2,2,100.0,37,31,83.78378378378379,16.21621621621621
AstraZeneca PLC,Original Black-Scholes,0.95,50-60%,0-7,2,2,100.0,239,148,61.92468619246861,38.07531380753139
AstraZeneca PLC,Original Black-Scholes,0.95,50-60%,8-14,0,0,,319,196,61.442006269592476,
AstraZeneca PLC,Original Black-Scholes,0.95,50-60%,15-21,5,5,100.0,376,217,57.71276595744681,42.28723404255319
AstraZeneca PLC,Original Black-Scholes,0.95,50-60%,22-28,1,1,100.0,126,96,76.19047619047619,23.80952380952381
AstraZeneca PLC,Original Black-Scholes,0.95,50-60%,36+,22,22,100.0,312,189,60.57692307692307,39.42307692307693
AstraZeneca PLC,Original Black-Scholes,0.95,50-60%,29-35,2,2,100.0,34,16,47.05882352941176,52.94117647058824
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,50-60%,0-7,0,0,,22,14,63.63636363636363,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,50-60%,15-21,0,0,,26,13,50.0,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,50-60%,36+,1,1,100.0,190,119,62.63157894736842,37.36842105263158
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,50-60%,8-14,0,0,,42,21,50.0,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,50-60%,22-28,0,0,,19,8,42.10526315789473,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,50-60%,29-35,0,0,,26,15,57.692307692307686,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,80-90%,15-21,0,0,,13,13,100.0,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,80-90%,36+,0,0,,161,148,91.92546583850931,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,80-90%,22-28,0,0,,18,18,100.0,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,80-90%,29-35,0,0,,25,24,96.0,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,80-90%,8-14,1,1,100.0,9,9,100.0,0.0
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,80-90%,0-7,0,0,,5,5,100.0,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,70-80%,15-21,1,1,100.0,21,15,71.42857142857143,28.57142857142857
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,70-80%,36+,0,0,,222,187,84.23423423423422,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,70-80%,22-28,0,0,,26,20,76.92307692307693,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,70-80%,29-35,0,0,,23,20,86.95652173913044,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,70-80%,8-14,0,0,,34,26,76.47058823529412,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,70-80%,0-7,0,0,,11,10,90.9090909090909,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,60-70%,15-21,0,0,,20,16,80.0,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,60-70%,0-7,0,0,,14,12,85.71428571428571,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,60-70%,36+,1,1,100.0,208,154,74.03846153846155,25.961538461538453
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,60-70%,22-28,0,0,,22,12,54.54545454545454,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,60-70%,29-35,0,0,,26,18,69.23076923076923,
Fastighets AB Balder ser. B,Original Black-Scholes,0.95,60-70%,8-14,0,0,,37,22,59.45945945945946,
Betsson AB ser. B,Original Black-Scholes,0.95,80-90%,0-7,0,0,,28,21,75.0,
Betsson AB ser. B,Original Black-Scholes,0.95,80-90%,8-14,1,1,100.0,74,66,89.1891891891892,10.810810810810807
Betsson AB ser. B,Original Black-Scholes,0.95,80-90%,15-21,1,1,100.0,25,20,80.0,20.0
Betsson AB ser. B,Original Black-Scholes,0.95,80-90%,36+,3,3,100.0,267,231,86.51685393258427,13.483146067415731
Betsson AB ser. B,Original Black-Scholes,0.95,80-90%,29-35,0,0,,41,34,82.92682926829268,
Betsson AB ser. B,Original Black-Scholes,0.95,80-90%,22-28,0,0,,40,33,82.5,
Betsson AB ser. B,Original Black-Scholes,0.95,50-60%,0-7,0,0,,44,26,59.09090909090909,
Betsson AB ser. B,Original Black-Scholes,0.95,50-60%,15-21,0,0,,17,11,64.70588235294117,
Betsson AB ser. B,Original Black-Scholes,0.95,50-60%,8-14,0,0,,53,29,54.71698113207547,
Betsson AB ser. B,Original Black-Scholes,0.95,50-60%,36+,2,2,100.0,214,129,60.280373831775705,39.719626168224295
Betsson AB ser. B,Original Black-Scholes,0.95,50-60%,29-35,0,0,,27,12,44.44444444444444,
Betsson AB ser. B,Original Black-Scholes,0.95,50-60%,22-28,0,0,,37,19,51.35135135135135,
Betsson AB ser. B,Original Black-Scholes,0.95,60-70%,15-21,0,0,,17,12,70.58823529411765,
Betsson AB ser. B,Original Black-Scholes,0.95,60-70%,8-14,0,0,,59,39,66.10169491525424,
Betsson AB ser. B,Original Black-Scholes,0.95,60-70%,0-7,0,0,,44,30,68.18181818181817,
Betsson AB ser. B,Original Black-Scholes,0.95,60-70%,36+,2,2,100.0,228,156,68.42105263157895,31.578947368421055
Betsson AB ser. B,Original Black-Scholes,0.95,60-70%,29-35,0,0,,31,22,70.96774193548387,
Betsson AB ser. B,Original Black-Scholes,0.95,60-70%,22-28,0,0,,36,23,63.888888888888886,
Betsson AB ser. B,Original Black-Scholes,0.95,70-80%,15-21,2,2,100.0,21,14,66.66666666666666,33.33333333333334
Betsson AB ser. B,Original Black-Scholes,0.95,70-80%,8-14,0,0,,66,52,78.78787878787878,
Betsson AB ser. B,Original Black-Scholes,0.95,70-80%,0-7,0,0,,36,26,72.22222222222221,
Betsson AB ser. B,Original Black-Scholes,0.95,70-80%,36+,0,0,,243,191,78.60082304526749,
Betsson AB ser. B,Original Black-Scholes,0.95,70-80%,29-35,0,0,,39,31,79.48717948717949,
Betsson AB ser. B,Original Black-Scholes,0.95,70-80%,22-28,0,0,,35,26,74.28571428571429,
Billerud Aktiebolag,Original Black-Scholes,0.95,60-70%,0-7,0,0,,38,29,76.31578947368422,
Billerud Aktiebolag,Original Black-Scholes,0.95,60-70%,15-21,0,0,,37,28,75.67567567567568,
Billerud Aktiebolag,Original Black-Scholes,0.95,60-70%,22-28,0,0,,25,18,72.0,
Billerud Aktiebolag,Original Black-Scholes,0.95,60-70%,36+,0,0,,197,115,58.37563451776649,
Billerud Aktiebolag,Original Black-Scholes,0.95,60-70%,29-35,0,0,,24,14,58.333333333333336,
Billerud Aktiebolag,Original Black-Scholes,0.95,60-70%,8-14,0,0,,45,31,68.88888888888889,
Billerud Aktiebolag,Original Black-Scholes,0.95,80-90%,15-21,0,0,,42,32,76.19047619047619,
Billerud Aktiebolag,Original Black-Scholes,0.95,80-90%,36+,11,11,100.0,235,202,85.95744680851064,14.042553191489361
Billerud Aktiebolag,Original Black-Scholes,0.95,80-90%,22-28,1,1,100.0,42,36,85.71428571428571,14.285714285714292
Billerud Aktiebolag,Original Black-Scholes,0.95,80-90%,0-7,0,0,,27,22,81.48148148148148,
Billerud Aktiebolag,Original Black-Scholes,0.95,80-90%,29-35,1,1,100.0,29,28,96.55172413793103,3.448275862068968
Billerud Aktiebolag,Original Black-Scholes,0.95,80-90%,8-14,0,0,,54,47,87.03703703703704,
Billerud Aktiebolag,Original Black-Scholes,0.95,70-80%,15-21,0,0,,42,32,76.19047619047619,
Billerud Aktiebolag,Original Black-Scholes,0.95,70-80%,0-7,0,0,,35,32,91.42857142857143,
Billerud Aktiebolag,Original Black-Scholes,0.95,70-80%,36+,3,3,100.0,216,155,71.75925925925925,28.240740740740748
Billerud Aktiebolag,Original Black-Scholes,0.95,70-80%,22-28,0,0,,24,20,83.33333333333334,
Billerud Aktiebolag,Original Black-Scholes,0.95,70-80%,29-35,0,0,,27,21,77.77777777777779,
Billerud Aktiebolag,Original Black-Scholes,0.95,70-80%,8-14,0,0,,57,43,75.43859649122807,
Billerud Aktiebolag,Original Black-Scholes,0.95,50-60%,8-14,0,0,,44,27,61.36363636363637,
Billerud Aktiebolag,Original Black-Scholes,0.95,50-60%,15-21,0,0,,29,16,55.172413793103445,
Billerud Aktiebolag,Original Black-Scholes,0.95,50-60%,22-28,0,0,,22,16,72.72727272727273,
Billerud Aktiebolag,Original Black-Scholes,0.95,50-60%,36+,0,0,,197,88,44.67005076142132,
Billerud Aktiebolag,Original Black-Scholes,0.95,50-60%,29-35,0,0,,19,13,68.42105263157895,
Billerud Aktiebolag,Original Black-Scholes,0.95,50-60%,0-7,0,0,,37,25,67.56756756756756,
Boliden AB,Original Black-Scholes,0.95,80-90%,0-7,0,0,,414,386,93.23671497584542,
Boliden AB,Original Black-Scholes,0.95,80-90%,8-14,5,5,100.0,425,385,90.58823529411765,9.411764705882348
Boliden AB,Original Black-Scholes,0.95,80-90%,15-21,7,7,100.0,325,294,90.46153846153845,9.538461538461547
Boliden AB,Original Black-Scholes,0.95,80-90%,22-28,2,2,100.0,119,115,96.63865546218487,3.3613445378151283
Boliden AB,Original Black-Scholes,0.95,80-90%,36+,61,61,100.0,254,227,89.37007874015748,10.629921259842519
Boliden AB,Original Black-Scholes,0.95,80-90%,29-35,1,1,100.0,32,31,96.875,3.125
Boliden AB,Original Black-Scholes,0.95,70-80%,0-7,4,4,100.0,404,346,85.64356435643565,14.356435643564353
Boliden AB,Original Black-Scholes,0.95,70-80%,8-14,1,1,100.0,412,344,83.49514563106796,16.504854368932044
Boliden AB,Original Black-Scholes,0.95,70-80%,15-21,2,2,100.0,259,216,83.3976833976834,16.602316602316606
Boliden AB,Original Black-Scholes,0.95,70-80%,22-28,2,2,100.0,99,89,89.8989898989899,10.101010101010104
Boliden AB,Original Black-Scholes,0.95,70-80%,36+,42,42,100.0,229,187,81.6593886462882,18.340611353711793
Boliden AB,Original Black-Scholes,0.95,70-80%,29-35,2,2,100.0,27,25,92.5925925925926,7.407407407407405
Boliden AB,Original Black-Scholes,0.95,60-70%,0-7,3,3,100.0,342,263,76.90058479532163,23.099415204678365
Boliden AB,Original Black-Scholes,0.95,60-70%,8-14,1,1,100.0,389,300,77.12082262210797,22.879177377892034
Boliden AB,Original Black-Scholes,0.95,60-70%,15-21,2,2,100.0,221,166,75.1131221719457,24.886877828054295
Boliden AB,Original Black-Scholes,0.95,60-70%,22-28,2,2,100.0,99,83,83.83838383838383,16.161616161616166
Boliden AB,Original Black-Scholes,0.95,60-70%,36+,32,32,100.0,205,154,75.1219512195122,24.878048780487802
Boliden AB,Original Black-Scholes,0.95,60-70%,29-35,0,0,,26,19,73.07692307692307,
Boliden AB,Original Black-Scholes,0.95,50-60%,0-7,1,1,100.0,339,229,67.55162241887905,32.44837758112095
Boliden AB,Original Black-Scholes,0.95,50-60%,8-14,0,0,,368,262,71.19565217391305,
Boliden AB,Original Black-Scholes,0.95,50-60%,15-21,1,1,100.0,205,142,69.26829268292683,30.731707317073173
Boliden AB,Original Black-Scholes,0.95,50-60%,22-28,1,1,100.0,82,62,75.60975609756098,24.390243902439025
Boliden AB,Original Black-Scholes,0.95,50-60%,36+,28,28,100.0,181,123,67.95580110497238,32.04419889502762
Boliden AB,Original Black-Scholes,0.95,50-60%,29-35,0,0,,27,14,51.85185185185185,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,70-80%,0-7,0,0,,24,21,87.5,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,70-80%,15-21,0,0,,13,6,46.15384615384615,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,70-80%,8-14,0,0,,30,20,66.66666666666666,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,70-80%,22-28,0,0,,7,6,85.71428571428571,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,70-80%,36+,0,0,,53,31,58.490566037735846,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,70-80%,29-35,0,0,,15,9,60.0,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,60-70%,0-7,0,0,,26,21,80.76923076923077,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,60-70%,15-21,0,0,,12,4,33.33333333333333,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,60-70%,8-14,0,0,,23,13,56.52173913043478,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,60-70%,22-28,0,0,,5,3,60.0,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,60-70%,29-35,0,0,,13,7,53.84615384615385,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,60-70%,36+,0,0,,51,24,47.05882352941176,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,80-90%,15-21,0,0,,11,9,81.81818181818183,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,80-90%,0-7,0,0,,20,16,80.0,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,80-90%,8-14,0,0,,41,35,85.36585365853658,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,80-90%,22-28,0,0,,11,11,100.0,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,80-90%,36+,1,1,100.0,68,51,75.0,25.0
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,80-90%,29-35,0,0,,16,11,68.75,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,50-60%,0-7,0,0,,20,13,65.0,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,50-60%,8-14,0,0,,25,10,40.0,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,50-60%,15-21,0,0,,12,4,33.33333333333333,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,50-60%,22-28,0,0,,7,2,28.57142857142857,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,50-60%,29-35,0,0,,9,1,11.11111111111111,
BONESUPPORT HOLDING AB,Original Black-Scholes,0.95,50-60%,36+,0,0,,51,21,41.17647058823529,
Castellum AB,Original Black-Scholes,0.95,60-70%,0-7,0,0,,35,29,82.85714285714286,
Castellum AB,Original Black-Scholes,0.95,60-70%,15-21,0,0,,13,11,84.61538461538461,
Castellum AB,Original Black-Scholes,0.95,60-70%,8-14,0,0,,37,20,54.054054054054056,
Castellum AB,Original Black-Scholes,0.95,60-70%,36+,2,2,100.0,228,139,60.96491228070175,39.03508771929825
Castellum AB,Original Black-Scholes,0.95,60-70%,29-35,0,0,,20,13,65.0,
Castellum AB,Original Black-Scholes,0.95,60-70%,22-28,1,1,100.0,22,10,45.45454545454545,54.54545454545455
Castellum AB,Original Black-Scholes,0.95,80-90%,15-21,0,0,,25,21,84.0,
Castellum AB,Original Black-Scholes,0.95,80-90%,8-14,0,0,,40,35,87.5,
Castellum AB,Original Black-Scholes,0.95,80-90%,0-7,1,1,100.0,28,26,92.85714285714286,7.142857142857139
Castellum AB,Original Black-Scholes,0.95,80-90%,36+,1,1,100.0,204,177,86.76470588235294,13.235294117647058
Castellum AB,Original Black-Scholes,0.95,80-90%,29-35,0,0,,24,22,91.66666666666666,
Castellum AB,Original Black-Scholes,0.95,80-90%,22-28,1,1,100.0,30,26,86.66666666666667,13.333333333333329
Castellum AB,Original Black-Scholes,0.95,70-80%,15-21,1,1,100.0,21,16,76.19047619047619,23.80952380952381
Castellum AB,Original Black-Scholes,0.95,70-80%,8-14,0,0,,41,32,78.04878048780488,
Castellum AB,Original Black-Scholes,0.95,70-80%,36+,2,2,100.0,230,171,74.34782608695653,25.65217391304347
Castellum AB,Original Black-Scholes,0.95,70-80%,29-35,0,0,,22,17,77.27272727272727,
Castellum AB,Original Black-Scholes,0.95,70-80%,0-7,0,0,,26,22,84.61538461538461,
Castellum AB,Original Black-Scholes,0.95,70-80%,22-28,0,0,,21,17,80.95238095238095,
Castellum AB,Original Black-Scholes,0.95,50-60%,15-21,0,0,,12,6,50.0,
Castellum AB,Original Black-Scholes,0.95,50-60%,8-14,0,0,,33,15,45.45454545454545,
Castellum AB,Original Black-Scholes,0.95,50-60%,36+,3,3,100.0,222,100,45.04504504504504,54.95495495495496
Castellum AB,Original Black-Scholes,0.95,50-60%,29-35,0,0,,20,9,45.0,
Castellum AB,Original Black-Scholes,0.95,50-60%,22-28,0,0,,25,16,64.0,
Castellum AB,Original Black-Scholes,0.95,50-60%,0-7,0,0,,35,27,77.14285714285715,
Dometic Group AB,Original Black-Scholes,0.95,80-90%,0-7,0,0,,36,33,91.66666666666666,
Dometic Group AB,Original Black-Scholes,0.95,80-90%,15-21,1,1,100.0,61,50,81.9672131147541,18.032786885245898
Dometic Group AB,Original Black-Scholes,0.95,80-90%,8-14,0,0,,44,39,88.63636363636364,
Dometic Group AB,Original Black-Scholes,0.95,80-90%,36+,0,0,,255,187,73.33333333333333,
Dometic Group AB,Original Black-Scholes,0.95,80-90%,29-35,0,0,,35,30,85.71428571428571,
Dometic Group AB,Original Black-Scholes,0.95,80-90%,22-28,0,0,,64,51,79.6875,
Dometic Group AB,Original Black-Scholes,0.95,70-80%,0-7,0,0,,106,90,84.90566037735849,
Dometic Group AB,Original Black-Scholes,0.95,70-80%,8-14,0,0,,86,60,69.76744186046511,
Dometic Group AB,Original Black-Scholes,0.95,70-80%,15-21,1,1,100.0,42,34,80.95238095238095,19.04761904761905
Dometic Group AB,Original Black-Scholes,0.95,70-80%,36+,0,0,,306,190,62.091503267973856,
Dometic Group AB,Original Black-Scholes,0.95,70-80%,22-28,0,0,,70,55,78.57142857142857,
Dometic Group AB,Original Black-Scholes,0.95,70-80%,29-35,0,0,,32,25,78.125,
Dometic Group AB,Original Black-Scholes,0.95,60-70%,0-7,0,0,,105,73,69.52380952380952,
Dometic Group AB,Original Black-Scholes,0.95,60-70%,8-14,0,0,,112,69,61.60714285714286,
Dometic Group AB,Original Black-Scholes,0.95,60-70%,15-21,0,0,,30,23,76.66666666666667,
Dometic Group AB,Original Black-Scholes,0.95,60-70%,36+,0,0,,298,153,51.34228187919463,
Dometic Group AB,Original Black-Scholes,0.95,60-70%,22-28,1,1,100.0,52,39,75.0,25.0
Dometic Group AB,Original Black-Scholes,0.95,60-70%,29-35,0,0,,31,20,64.51612903225806,
Dometic Group AB,Original Black-Scholes,0.95,50-60%,8-14,0,0,,108,56,51.85185185185185,
Dometic Group AB,Original Black-Scholes,0.95,50-60%,15-21,0,0,,24,18,75.0,
Dometic Group AB,Original Black-Scholes,0.95,50-60%,0-7,0,0,,122,75,61.47540983606557,
Dometic Group AB,Original Black-Scholes,0.95,50-60%,36+,0,0,,274,111,40.51094890510949,
Dometic Group AB,Original Black-Scholes,0.95,50-60%,29-35,0,0,,29,16,55.172413793103445,
Dometic Group AB,Original Black-Scholes,0.95,50-60%,22-28,0,0,,56,42,75.0,
Elekta AB ser. B,Original Black-Scholes,0.95,80-90%,15-21,0,0,,36,32,88.88888888888889,
Elekta AB ser. B,Original Black-Scholes,0.95,80-90%,8-14,0,0,,48,44,91.66666666666666,
Elekta AB ser. B,Original Black-Scholes,0.95,80-90%,36+,2,2,100.0,222,171,77.02702702702703,22.97297297297297
Elekta AB ser. B,Original Black-Scholes,0.95,80-90%,29-35,1,1,100.0,32,25,78.125,21.875
Elekta AB ser. B,Original Black-Scholes,0.95,80-90%,22-28,0,0,,28,22,78.57142857142857,
Elekta AB ser. B,Original Black-Scholes,0.95,80-90%,0-7,0,0,,26,18,69.23076923076923,
Elekta AB ser. B,Original Black-Scholes,0.95,70-80%,15-21,0,0,,26,20,76.92307692307693,
Elekta AB ser. B,Original Black-Scholes,0.95,70-80%,8-14,0,0,,71,51,71.83098591549296,
Elekta AB ser. B,Original Black-Scholes,0.95,70-80%,0-7,0,0,,48,37,77.08333333333334,
Elekta AB ser. B,Original Black-Scholes,0.95,70-80%,36+,2,2,100.0,226,143,63.27433628318584,36.72566371681416
Elekta AB ser. B,Original Black-Scholes,0.95,70-80%,29-35,0,0,,28,20,71.42857142857143,
Elekta AB ser. B,Original Black-Scholes,0.95,70-80%,22-28,1,1,100.0,31,27,87.09677419354838,12.903225806451616
Elekta AB ser. B,Original Black-Scholes,0.95,60-70%,15-21,1,1,100.0,20,10,50.0,50.0
Elekta AB ser. B,Original Black-Scholes,0.95,60-70%,8-14,0,0,,78,46,58.97435897435898,
Elekta AB ser. B,Original Black-Scholes,0.95,60-70%,0-7,0,0,,52,39,75.0,
Elekta AB ser. B,Original Black-Scholes,0.95,60-70%,36+,2,2,100.0,209,103,49.282296650717704,50.717703349282296
Elekta AB ser. B,Original Black-Scholes,0.95,60-70%,29-35,0,0,,26,18,69.23076923076923,
Elekta AB ser. B,Original Black-Scholes,0.95,60-70%,22-28,0,0,,30,25,83.33333333333334,
Elekta AB ser. B,Original Black-Scholes,0.95,50-60%,15-21,0,0,,15,5,33.33333333333333,
Elekta AB ser. B,Original Black-Scholes,0.95,50-60%,8-14,0,0,,67,35,52.23880597014925,
Elekta AB ser. B,Original Black-Scholes,0.95,50-60%,0-7,0,0,,63,41,65.07936507936508,
Elekta AB ser. B,Original Black-Scholes,0.95,50-60%,36+,1,1,100.0,197,74,37.56345177664975,62.43654822335025
Elekta AB ser. B,Original Black-Scholes,0.95,50-60%,29-35,0,0,,27,15,55.55555555555556,
Elekta AB ser. B,Original Black-Scholes,0.95,50-60%,22-28,1,1,100.0,36,27,75.0,25.0
"Electrolux, AB ser. B",Original Black-Scholes,0.95,80-90%,0-7,0,0,,219,196,89.49771689497716,
"Electrolux, AB ser. B",Original Black-Scholes,0.95,80-90%,8-14,1,1,100.0,326,274,84.04907975460122,15.950920245398777
"Electrolux, AB ser. B",Original Black-Scholes,0.95,80-90%,15-21,0,0,,324,281,86.72839506172839,
"Electrolux, AB ser. B",Original Black-Scholes,0.95,80-90%,22-28,0,0,,126,107,84.92063492063492,
"Electrolux, AB ser. B",Original Black-Scholes,0.95,80-90%,36+,3,3,100.0,225,180,80.0,20.0
"Electrolux, AB ser. B",Original Black-Scholes,0.95,80-90%,29-35,1,1,100.0,27,20,74.07407407407408,25.925925925925924
"Electrolux, AB ser. B",Original Black-Scholes,0.95,70-80%,0-7,0,0,,251,200,79.6812749003984,
